file_id,phrase_index,start_time,end_time,phrase_text
00023,5,10.83,14.03,"De kunne ikke enes om, hvem af dem der var stærkest."
00023,6,14.72,16.82,"De besluttede at afgøre det ved at se,"
00023,7,16.82,21.0,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00023,8,22.18,23.17,Vinden begyndte.
00023,9,23.63,29.35,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00023,10,29.35,33.44,men frakken kunne den ikke blæse af manden.
00023,11,34.19,37.47,Han holdt fast i frakken og trak den tæt omkring sig.
00023,12,38.31,42.07,Til sidst måtte vinden give op og lade manden gå med frakken på.
00023,13,43.05,44.29,Så var det solens tur.
00023,14,44.39,46.4,Den skinnede mildt på manden.
00023,15,46.93,49.64,Han følte en dejlig varme og lukkede sin frakke op.
00023,16,49.64,53.79,"Solen blev ved med at sende sine milde stråler mod manden,"
00023,17,54.06,55.76,og han fik det varmere og varmere.
00023,18,56.42,59.93,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00023,19,61.47,63.67,"Der kan du bare se, sagde solen til vinden."
00023,20,64.18,68.97,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00024,1,0.0,1.98,Solen og vinden er gode venner.
00024,2,2.01,6.68,"De følges ofte ad på deres vej hen over jorden,"
00024,3,7.13,9.05,og de har det godt sammen.
00024,4,9.09,13.01,Men en dag for mange år siden blev de uenige.
00024,5,13.06,17.26,"De kunne ikke enes om, hvem af dem der var stærkest."
00024,6,17.29,19.98,"De besluttede at afgøre det ved at se,"
00024,7,20.54,28.26,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00024,8,28.77,29.83,Vinden begyndte.
00024,9,29.91,34.93,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00024,10,35.09,38.04,men frakken kunne den ikke blæse af manden.
00024,11,38.5,43.23,Han holdt fast i frakken og trak den tæt omkring sig.
00024,12,43.34,47.46,Til sidst måtte vinden give op og lade manden gå med frakken på.
00024,13,48.02,49.33,Så var det solens tur.
00024,14,49.77,53.19,Den skinnede mildt på manden.
00024,15,54.25,57.26,Han følte en dejlig varme og lukkede sin frakke op.
00024,16,57.87,62.28,"Solen blev ved med at sende sine milde stråler mod manden,"
00024,17,62.67,65.49,og han fik det varmere og varmere.
00024,18,66.06,70.77,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00024,19,71.65,76.5,"Der kan du bare se, sagde solen til vinden."
00024,20,77.1,84.14,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00030,1,0.25,1.9,Solen og vinden er gode venner.
00030,2,1.9,4.91,"De følges ofte ad på deres vej hen over jorden,"
00030,3,4.91,6.76,og de har det godt sammen.
00030,4,6.99,9.18,Men en dag for mange år siden blev de uenige.
00030,5,9.18,12.7,"De kunne ikke enes om, hvem af dem der var stærkest."
00030,6,12.7,14.78,"De besluttede at afgøre det ved at se,"
00030,7,15.07,17.84,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00030,8,18.97,19.78,Vinden begyndte.
00030,9,20.23,24.88,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00030,10,25.24,27.31,men frakken kunne den ikke blæse af manden.
00030,11,27.96,31.2,Han holdt fast i frakken og trak den tæt omkring sig.
00030,12,31.97,35.41,Til sidst måtte vinden give op og lade manden gå med frakken på.
00030,13,36.32,37.5,Så var det solens tur.
00030,14,38.08,39.72,Den skinnede mildt på manden.
00030,15,40.26,45.95,Han følte en dejlig varme og lukkede sin frakke op.
00030,16,46.49,49.87,"Solen blev ved med at sende sine milde stråler mod manden,"
00030,17,50.1,52.27,og han fik det varmere og varmere.
00030,18,52.74,56.89,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00030,19,57.9,60.0,"Der kan du bare se, sagde solen til vinden."
00030,20,60.24,65.27,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00035,1,0.0,3.28,Solen og vinden er gode venner.
00035,2,3.84,7.61,"De følges ofte ad på deres vej hen over jorden,"
00035,3,7.96,9.65,og de har det godt sammen.
00035,4,10.1,12.94,Men en dag for mange år siden blev de uenige.
00035,5,13.61,17.11,"De kunne ikke enes om, hvem af dem der var stærkest."
00035,6,18.01,20.67,"De besluttede at afgøre det ved at se,"
00035,7,20.81,24.16,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00035,8,25.48,26.34,Vinden begyndte.
00035,9,26.34,31.7,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00035,10,32.27,36.65,men frakken kunne den ikke blæse af manden.
00035,11,37.23,40.16,Han holdt fast i frakken og trak den tæt omkring sig.
00035,12,40.84,45.24,Til sidst måtte vinden give op og lade manden gå med frakken på.
00035,13,46.01,47.35,Så var det solens tur.
00035,14,47.53,49.92,Den skinnede mildt på manden.
00035,15,50.51,53.65,Han følte en dejlig varme og lukkede sin frakke op.
00035,16,54.28,59.01,"Solen blev ved med at sende sine milde stråler mod manden,"
00035,17,59.72,61.76,og han fik det varmere og varmere.
00035,18,62.25,67.89,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00035,19,67.89,70.12,"Der kan du bare se, sagde solen til vinden."
00035,20,70.44,75.22,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00036,1,0.0,1.81,Solen og vinden er gode venner.
00036,2,2.25,4.59,"De følges ofte ad på deres vej hen over jorden,"
00036,3,5.12,6.36,og de har det godt sammen.
00036,4,6.63,8.85,Men en dag for mange år siden blev de uenige.
00036,5,9.36,12.18,"De kunne ikke enes om, hvem af dem der var stærkest."
00036,6,12.7,14.81,"De besluttede at afgøre det ved at se,"
00036,7,15.15,18.43,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00036,8,19.57,20.45,Vinden begyndte.
00036,9,20.85,25.28,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00036,10,25.82,27.74,men frakken kunne den ikke blæse af manden.
00036,11,28.19,31.14,Han holdt fast i frakken og trak den tæt omkring sig.
00036,12,31.68,37.36,Til sidst måtte vinden give op og lade manden gå med frakken på.
00036,13,37.96,39.32,Så var det solens tur.
00036,14,39.99,41.45,Den skinnede mildt på manden.
00036,15,43.22,46.35,Han følte en dejlig varme og lukkede sin frakke op.
00036,16,47.05,50.08,"Solen blev ved med at sende sine milde stråler mod manden,"
00036,17,50.56,52.13,og han fik det varmere og varmere.
00036,18,52.43,55.32,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00036,19,56.42,58.42,"Der kan du bare se, sagde solen til vinden."
00036,20,58.99,63.2,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00037,1,0.11,2.29,Solen og vinden er gode venner.
00037,2,2.63,6.04,"De følges ofte ad på deres vej hen over jorden,"
00037,3,6.46,8.25,og de har det godt sammen.
00037,4,8.43,11.43,Men en dag for mange år siden blev de uenige.
00037,5,11.8,15.45,"De kunne ikke enes om, hvem af dem der var stærkest."
00037,6,15.91,18.8,"De besluttede at afgøre det ved at se,"
00037,7,19.07,22.23,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00037,8,23.17,24.19,Vinden begyndte.
00037,9,24.57,30.04,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00037,10,30.53,33.07,men frakken kunne den ikke blæse af manden.
00037,11,33.72,37.01,Han holdt fast i frakken og trak den tæt omkring sig.
00037,12,37.44,41.54,Til sidst måtte vinden give op og lade manden gå med frakken på.
00037,13,42.12,43.5,Så var det solens tur.
00037,14,43.65,45.54,Den skinnede mildt på manden.
00037,15,46.0,49.27,Han følte en dejlig varme og lukkede sin frakke op.
00037,16,49.78,53.58,"Solen blev ved med at sende sine milde stråler mod manden,"
00037,17,53.73,56.28,og han fik det varmere og varmere.
00037,18,56.65,60.95,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00037,19,61.78,64.68,"Der kan du bare se, sagde solen til vinden."
00037,20,64.72,71.57,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00038,1,0.1,2.21,Solen og vinden er gode venner.
00038,2,2.8,5.81,"De følges ofte ad på deres vej hen over jorden,"
00038,3,6.57,7.98,og de har det godt sammen.
00038,4,8.3,14.74,Men en dag for mange år siden blev de uenige.
00038,5,15.01,18.91,"De kunne ikke enes om, hvem af dem der var stærkest."
00038,6,19.26,21.2,"De besluttede at afgøre det ved at se,"
00038,7,21.37,24.56,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00038,8,25.95,26.88,Vinden begyndte.
00038,9,27.13,32.19,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00038,10,32.96,35.16,men frakken kunne den ikke blæse af manden.
00038,11,36.38,40.0,Han holdt fast i frakken og trak den tæt omkring sig.
00038,12,40.1,43.97,Til sidst måtte vinden give op og lade manden gå med frakken på.
00038,13,44.91,46.08,Så var det solens tur.
00038,14,46.51,48.03,Den skinnede mildt på manden.
00038,15,48.36,52.79,Han følte en dejlig varme og lukkede sin frakke op.
00038,16,53.49,57.84,"Solen blev ved med at sende sine milde stråler mod manden,"
00038,17,58.05,59.98,og han fik det varmere og varmere.
00038,18,60.42,64.98,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00038,19,65.56,68.28,"Der kan du bare se, sagde solen til vinden."
00038,20,68.64,73.18,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00040,1,0.0,1.86,Solen og vinden er gode venner.
00040,2,2.05,4.91,"De følges ofte ad på deres vej hen over jorden,"
00040,3,5.11,7.74,og de har det godt sammen.
00040,4,8.16,10.57,Men en dag for mange år siden blev de uenige.
00040,5,10.79,13.28,"De kunne ikke enes om, hvem af dem der var stærkest."
00040,6,13.81,15.58,"De besluttede at afgøre det ved at se,"
00040,7,15.58,19.36,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00040,8,19.8,20.67,Vinden begyndte.
00040,9,21.16,25.21,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00040,10,25.51,27.33,men frakken kunne den ikke blæse af manden.
00040,11,27.54,30.03,Han holdt fast i frakken og trak den tæt omkring sig.
00040,12,30.54,34.08,Til sidst måtte vinden give op og lade manden gå med frakken på.
00040,13,34.6,35.79,Så var det solens tur.
00040,14,36.16,37.89,Den skinnede mildt på manden.
00040,15,38.26,41.34,Han følte en dejlig varme og lukkede sin frakke op.
00040,16,41.37,44.33,"Solen blev ved med at sende sine milde stråler mod manden,"
00040,17,44.55,46.38,og han fik det varmere og varmere.
00040,18,46.73,50.12,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00040,19,50.99,53.05,"Der kan du bare se, sagde solen til vinden."
00040,20,53.08,58.18,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00041,1,0.19,2.34,Solen og vinden er gode venner.
00041,2,2.91,5.82,"De følges ofte ad på deres vej hen over jorden,"
00041,3,6.28,7.59,og de har det godt sammen.
00041,4,8.27,10.74,Men en dag for mange år siden blev de uenige.
00041,5,11.24,13.89,"De kunne ikke enes om, hvem af dem der var stærkest."
00041,6,14.31,16.28,"De besluttede at afgøre det ved at se,"
00041,7,16.55,20.98,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00041,8,21.63,22.53,Vinden begyndte.
00041,9,22.79,27.43,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00041,10,27.94,30.04,men frakken kunne den ikke blæse af manden.
00041,11,30.5,33.04,Han holdt fast i frakken og trak den tæt omkring sig.
00041,12,33.72,36.93,Til sidst måtte vinden give op og lade manden gå med frakken på.
00041,13,37.51,38.82,Så var det solens tur.
00041,14,39.35,40.98,Den skinnede mildt på manden.
00041,15,41.38,44.49,Han følte en dejlig varme og lukkede sin frakke op.
00041,16,45.06,48.23,"Solen blev ved med at sende sine milde stråler mod manden,"
00041,17,48.61,50.29,og han fik det varmere og varmere.
00041,18,50.68,54.35,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00041,19,55.61,57.82,"Der kan du bare se, sagde solen til vinden."
00041,20,58.27,62.58,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00042,1,0.0,2.07,Solen og vinden er gode venner.
00042,2,2.18,5.35,"De følges ofte ad på deres vej hen over jorden,"
00042,3,5.8,7.23,og de har det godt sammen.
00042,4,7.62,10.45,Men en dag for mange år siden blev de uenige.
00042,5,11.03,13.92,"De kunne ikke enes om, hvem af dem der var stærkest."
00042,6,14.58,16.88,"De besluttede at afgøre det ved at se,"
00042,7,16.88,20.25,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00042,8,21.31,22.37,Vinden begyndte.
00042,9,22.49,27.9,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00042,10,28.35,32.75,men frakken kunne den ikke blæse af manden.
00042,11,33.37,36.72,Han holdt fast i frakken og trak den tæt omkring sig.
00042,12,37.19,41.14,Til sidst måtte vinden give op og lade manden gå med frakken på.
00042,13,41.85,43.14,Så var det solens tur.
00042,14,43.75,45.55,Den skinnede mildt på manden.
00042,15,45.83,49.29,Han følte en dejlig varme og lukkede sin frakke op.
00042,16,49.78,53.34,"Solen blev ved med at sende sine milde stråler mod manden,"
00042,17,53.67,55.6,og han fik det varmere og varmere.
00042,18,55.91,59.47,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00042,19,60.48,63.07,"Der kan du bare se, sagde solen til vinden."
00042,20,63.47,68.1,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00043,1,0.0,2.09,Solen og vinden er gode venner.
00043,2,2.17,5.59,"De følges ofte ad på deres vej hen over jorden,"
00043,3,5.71,7.21,og de har det godt sammen.
00043,4,7.24,10.48,Men en dag for mange år siden blev de uenige.
00043,5,10.79,13.59,"De kunne ikke enes om, hvem af dem der var stærkest."
00043,6,13.82,16.3,"De besluttede at afgøre det ved at se,"
00043,7,16.66,19.93,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00043,8,20.87,21.82,Vinden begyndte.
00043,9,22.3,27.14,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00043,10,27.29,29.88,men frakken kunne den ikke blæse af manden.
00043,11,30.16,33.5,Han holdt fast i frakken og trak den tæt omkring sig.
00043,12,33.82,37.42,Til sidst måtte vinden give op og lade manden gå med frakken på.
00043,13,37.86,39.28,Så var det solens tur.
00043,14,39.76,41.41,Den skinnede mildt på manden.
00043,15,41.62,45.11,Han følte en dejlig varme og lukkede sin frakke op.
00043,16,45.38,49.3,"Solen blev ved med at sende sine milde stråler mod manden,"
00043,17,49.46,51.56,og han fik det varmere og varmere.
00043,18,51.86,55.66,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00043,19,56.51,59.02,"Der kan du bare se, sagde solen til vinden."
00043,20,59.22,63.93,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00044,1,0.0,2.02,Solen og vinden er gode venner.
00044,2,2.29,5.77,"De følges ofte ad på deres vej hen over jorden,"
00044,3,6.09,7.38,og de har det godt sammen.
00044,4,7.98,10.94,Men en dag for mange år siden blev de uenige.
00044,5,11.7,14.52,"De kunne ikke enes om, hvem af dem der var stærkest."
00044,6,14.73,16.85,"De besluttede at afgøre det ved at se,"
00044,7,17.25,21.0,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00044,8,21.81,22.77,Vinden begyndte.
00044,9,23.0,27.8,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00044,10,28.32,30.53,men frakken kunne den ikke blæse af manden.
00044,11,30.57,34.2,Han holdt fast i frakken og trak den tæt omkring sig.
00044,12,34.96,38.48,Til sidst måtte vinden give op og lade manden gå med frakken på.
00044,13,39.12,40.35,Så var det solens tur.
00044,14,40.57,42.17,Den skinnede mildt på manden.
00044,15,42.66,45.78,Han følte en dejlig varme og lukkede sin frakke op.
00044,16,46.23,49.76,"Solen blev ved med at sende sine milde stråler mod manden,"
00044,17,50.06,52.16,og han fik det varmere og varmere.
00044,18,52.27,55.86,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00044,19,56.72,59.2,"Der kan du bare se, sagde solen til vinden."
00044,20,59.65,64.66,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00045,1,0.0,1.66,Solen og vinden er gode venner.
00045,2,1.8,4.36,"De følges ofte ad på deres vej hen over jorden,"
00045,3,4.56,5.91,og de har det godt sammen.
00045,4,5.94,8.58,Men en dag for mange år siden blev de uenige.
00045,5,8.98,11.74,"De kunne ikke enes om, hvem af dem der var stærkest."
00045,6,12.05,14.13,"De besluttede at afgøre det ved at se,"
00045,7,14.39,17.38,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00045,8,18.08,19.02,Vinden begyndte.
00045,9,19.05,24.13,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00045,10,24.56,26.82,men frakken kunne den ikke blæse af manden.
00045,11,27.13,30.15,Han holdt fast i frakken og trak den tæt omkring sig.
00045,12,30.45,33.44,Til sidst måtte vinden give op og lade manden gå med frakken på.
00045,13,33.73,35.05,Så var det solens tur.
00045,14,35.54,37.12,Den skinnede mildt på manden.
00045,15,37.27,40.0,Han følte en dejlig varme og lukkede sin frakke op.
00045,16,40.38,43.38,"Solen blev ved med at sende sine milde stråler mod manden,"
00045,17,43.47,45.4,og han fik det varmere og varmere.
00045,18,45.67,48.79,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00045,19,49.06,51.34,"Der kan du bare se, sagde solen til vinden."
00045,20,51.54,56.1,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00046,1,0.0,2.3,Solen og vinden er gode venner.
00046,2,2.75,5.7,"De følges ofte ad på deres vej hen over jorden,"
00046,3,6.23,7.85,og de har det godt sammen.
00046,4,8.32,11.15,Men en dag for mange år siden blev de uenige.
00046,5,11.51,14.4,"De kunne ikke enes om, hvem af dem der var stærkest."
00046,6,15.37,17.72,"De besluttede at afgøre det ved at se,"
00046,7,17.96,21.41,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00046,8,22.65,23.72,Vinden begyndte.
00046,9,23.72,27.99,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00046,10,28.28,31.14,men frakken kunne den ikke blæse af manden.
00046,11,32.05,35.55,Han holdt fast i frakken og trak den tæt omkring sig.
00046,12,35.86,40.5,Til sidst måtte vinden give op og lade manden gå med frakken på.
00046,13,41.28,42.4,Så var det solens tur.
00046,14,42.67,44.86,Den skinnede mildt på manden.
00046,15,45.14,48.48,Han følte en dejlig varme og lukkede sin frakke op.
00046,16,49.13,52.7,"Solen blev ved med at sende sine milde stråler mod manden,"
00046,17,53.72,55.57,og han fik det varmere og varmere.
00046,18,56.05,59.62,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00046,19,60.93,63.17,"Der kan du bare se, sagde solen til vinden."
00046,20,63.46,68.92,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00047,1,0.0,1.93,Solen og vinden er gode venner.
00047,2,2.06,4.83,"De følges ofte ad på deres vej hen over jorden,"
00047,3,4.99,6.56,og de har det godt sammen.
00047,4,6.85,9.3,Men en dag for mange år siden blev de uenige.
00047,5,9.48,12.2,"De kunne ikke enes om, hvem af dem der var stærkest."
00047,6,12.8,14.91,"De besluttede at afgøre det ved at se,"
00047,7,15.0,18.5,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00047,8,19.34,20.29,Vinden begyndte.
00047,9,20.44,25.19,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00047,10,25.38,28.67,men frakken kunne den ikke blæse af manden.
00047,11,28.92,32.08,Han holdt fast i frakken og trak den tæt omkring sig.
00047,12,32.9,36.7,Til sidst måtte vinden give op og lade manden gå med frakken på.
00047,13,37.19,38.56,Så var det solens tur.
00047,14,38.89,40.65,Den skinnede mildt på manden.
00047,15,40.87,44.35,Han følte en dejlig varme og lukkede sin frakke op.
00047,16,44.73,48.32,"Solen blev ved med at sende sine milde stråler mod manden,"
00047,17,48.5,50.52,og han fik det varmere og varmere.
00047,18,50.88,54.44,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00047,19,55.29,57.49,"Der kan du bare se, sagde solen til vinden."
00047,20,57.53,62.48,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00048,1,0.0,2.17,Solen og vinden er gode venner.
00048,2,2.52,5.5,"De følges ofte ad på deres vej hen over jorden,"
00048,3,5.97,7.11,og de har det godt sammen.
00048,4,7.71,10.78,Men en dag for mange år siden blev de uenige.
00048,5,11.33,13.88,"De kunne ikke enes om, hvem af dem der var stærkest."
00048,6,14.56,16.69,"De besluttede at afgøre det ved at se,"
00048,7,16.81,20.19,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00048,8,20.98,21.93,Vinden begyndte.
00048,9,22.11,27.15,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00048,10,27.42,30.61,men frakken kunne den ikke blæse af manden.
00048,11,32.07,35.63,Han holdt fast i frakken og trak den tæt omkring sig.
00048,12,36.23,40.01,Til sidst måtte vinden give op og lade manden gå med frakken på.
00048,13,40.73,41.98,Så var det solens tur.
00048,14,42.41,44.23,Den skinnede mildt på manden.
00048,15,44.77,48.18,Han følte en dejlig varme og lukkede sin frakke op.
00048,16,48.73,53.12,"Solen blev ved med at sende sine milde stråler mod manden,"
00048,17,53.32,55.22,og han fik det varmere og varmere.
00048,18,56.1,59.87,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00048,19,60.74,62.87,"Der kan du bare se, sagde solen til vinden."
00048,20,63.15,68.36,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00049,1,0.11,2.2,Solen og vinden er gode venner.
00049,2,2.49,5.36,"De følges ofte ad på deres vej hen over jorden,"
00049,3,5.52,7.28,og de har det godt sammen.
00049,4,7.54,10.16,Men en dag for mange år siden blev de uenige.
00049,5,10.47,13.06,"De kunne ikke enes om, hvem af dem der var stærkest."
00049,6,13.31,15.2,"De besluttede at afgøre det ved at se,"
00049,7,15.58,18.73,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00049,8,19.22,20.11,Vinden begyndte.
00049,9,20.51,25.48,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00049,10,25.62,27.51,men frakken kunne den ikke blæse af manden.
00049,11,27.91,30.71,Han holdt fast i frakken og trak den tæt omkring sig.
00049,12,31.19,34.5,Til sidst måtte vinden give op og lade manden gå med frakken på.
00049,13,35.08,37.46,Så var det solens tur.
00049,14,37.71,39.37,Den skinnede mildt på manden.
00049,15,39.6,42.76,Han følte en dejlig varme og lukkede sin frakke op.
00049,16,43.24,46.15,"Solen blev ved med at sende sine milde stråler mod manden,"
00049,17,46.29,48.55,og han fik det varmere og varmere.
00049,18,49.1,52.69,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00049,19,53.37,55.43,"Der kan du bare se, sagde solen til vinden."
00049,20,55.43,60.48,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00050,1,0.0,2.24,Solen og vinden er gode venner.
00050,2,2.95,6.88,"De følges ofte ad på deres vej hen over jorden,"
00050,3,7.86,10.22,og de har det godt sammen.
00050,4,11.14,14.27,Men en dag for mange år siden blev de uenige.
00050,5,14.27,18.56,"De kunne ikke enes om, hvem af dem der var stærkest."
00050,6,18.98,24.09,"De besluttede at afgøre det ved at se,"
00050,7,24.09,29.04,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00050,8,32.59,33.59,Vinden begyndte.
00050,9,33.98,38.95,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00050,10,39.74,43.06,men frakken kunne den ikke blæse af manden.
00050,11,44.63,48.45,Han holdt fast i frakken og trak den tæt omkring sig.
00050,12,49.06,53.27,Til sidst måtte vinden give op og lade manden gå med frakken på.
00050,13,54.65,55.82,Så var det solens tur.
00050,14,56.93,70.3,Den skinnede mildt på manden.
00050,15,70.38,75.17,Han følte en dejlig varme og lukkede sin frakke op.
00050,16,76.69,80.83,"Solen blev ved med at sende sine milde stråler mod manden,"
00050,17,81.32,83.22,og han fik det varmere og varmere.
00050,18,83.88,97.95,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00050,19,98.3,101.19,"Der kan du bare se, sagde solen til vinden."
00050,20,102.16,107.36,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00052,1,0.12,1.89,Solen og vinden er gode venner.
00052,2,2.52,6.62,"De følges ofte ad på deres vej hen over jorden,"
00052,3,7.55,10.38,og de har det godt sammen.
00052,4,11.19,14.12,Men en dag for mange år siden blev de uenige.
00052,5,14.64,18.25,"De kunne ikke enes om, hvem af dem der var stærkest."
00052,6,19.15,22.15,"De besluttede at afgøre det ved at se,"
00052,7,22.15,27.06,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00052,8,27.68,28.34,Vinden begyndte.
00052,9,28.34,34.52,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00052,10,35.72,37.59,men frakken kunne den ikke blæse af manden.
00052,11,38.32,43.43,Han holdt fast i frakken og trak den tæt omkring sig.
00052,12,44.17,50.91,Til sidst måtte vinden give op og lade manden gå med frakken på.
00052,13,52.36,54.77,Så var det solens tur.
00052,14,56.0,58.25,Den skinnede mildt på manden.
00052,15,58.98,63.49,Han følte en dejlig varme og lukkede sin frakke op.
00052,16,64.26,68.56,"Solen blev ved med at sende sine milde stråler mod manden,"
00052,17,68.95,72.63,og han fik det varmere og varmere.
00052,18,73.21,76.87,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00052,19,77.36,82.88,"Der kan du bare se, sagde solen til vinden."
00052,20,83.47,94.78,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00053,1,0.0,2.29,Solen og vinden er gode venner.
00053,2,2.29,5.56,"De følges ofte ad på deres vej hen over jorden,"
00053,3,5.75,7.28,og de har det godt sammen.
00053,4,7.51,10.8,Men en dag for mange år siden blev de uenige.
00053,5,10.83,13.7,"De kunne ikke enes om, hvem af dem der var stærkest."
00053,6,13.91,16.97,"De besluttede at afgøre det ved at se,"
00053,7,17.33,20.43,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00053,8,20.96,21.73,Vinden begyndte.
00053,9,21.73,26.24,"Den blæste så voldsomt, at bladene røg af træerne, og dyrene søgte i læ,"
00053,10,26.45,29.41,men frakken kunne den ikke blæse af manden.
00053,11,29.56,32.87,Han holdt fast i frakken og trak den tæt omkring sig.
00053,12,33.14,37.49,Til sidst måtte vinden give op og lade manden gå med frakken på.
00053,13,38.75,39.92,Så var det solens tur.
00053,14,40.15,41.67,Den skinnede mildt på manden.
00053,15,42.43,45.72,Han følte en dejlig varme og lukkede sin frakke op.
00053,16,45.72,48.94,"Solen blev ved med at sende sine milde stråler mod manden,"
00053,17,48.99,50.79,og han fik det varmere og varmere.
00053,18,51.13,54.33,Efter nogen tid tog han frakken af for at nyde det dejlige vejr.
00053,19,54.78,56.56,"Der kan du bare se, sagde solen til vinden."
00053,20,56.85,60.78,Det er bedre at være venlig over for mennesker end at tvinge dem med trusler og mag.
00054,1,0.17,2.47,Solen og vinden er gode venner.
00054,2,3.21,5.99,"De følges ofte ad på deres vej hen over jorden,"
00054,3,5.99,7.3,og de har det godt sammen.
00054,4,8.07,10.26,Men en dag for mange år siden blev de uenige.
00054,5,11.24,13.59,"De kunne ikke enes om, hvem af dem der var stærkest."
00054,6,14.35,16.18,"De besluttede at afgøre det ved at se,"
00054,7,16.21,18.91,hvem der hurtigst kunne få en mand til at tage sin frakke af.
00054,8,19.99,20.86,Vinden begyndte.
